"LG"	"frag"	"source"	"feature"	"start"	"end"	"dot1"	"strand"	"dot2"	"OR"	"Feature_title"	"LG_common_name"	"LG_start"	"LG_end"	"suffix"	"length"	"structure"	"converted_start"	"converted_end"	"converted_midpoint"	"relative.start"	"relative.end"	"OR_NAME"	"SPECIES"	"SP_CODE"	"NUMBER"	"SUFFIX"	"OR_GROUP"	"LAMPYRID"	"KNOWN_LIGAND"
"638"	"NW_022170878"	"91"	"R"	"intron"	96512	96461	"."	"-"	"."	"PpyrOR62"	"Intron 4"	"LG9"	0	24427974	""	51	"A1,A2,A3B,CD,E"	18296512	18296461	18296486.5	1317	1266	"PpyrOR62"	"Photinus pyralis"	"Ppyr"	62	""	"2B"	"yes"	"no"
"639"	"NW_022170878"	"91"	"Geneious"	"exon"	100837	101053	"."	"+"	"."	"PpyrOR63"	"Exon A1"	"LG9"	0	24427974	""	216	"A1,A2,A3B,CD,E"	18300837	18301053	18300945	0	216	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"640"	"NW_022170878"	"91"	"Geneious"	"CDS"	101106	101245	"."	"+"	"."	"PpyrOR63"	"Exon A2"	"LG9"	0	24427974	""	139	"A1,A2,A3B,CD,E"	18301106	18301245	18301175.5	269	408	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"641"	"NW_022170878"	"91"	"Geneious"	"CDS"	101292	101786	"."	"+"	"."	"PpyrOR63"	"Exon A3B"	"LG9"	0	24427974	""	494	"A1,A2,A3B,CD,E"	18301292	18301786	18301539	455	949	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"642"	"NW_022170878"	"91"	"Geneious"	"CDS"	101842	102102	"."	"+"	"."	"PpyrOR63"	"Exon CD"	"LG9"	0	24427974	""	260	"A1,A2,A3B,CD,E"	18301842	18302102	18301972	1005	1265	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"643"	"NW_022170878"	"91"	"Geneious"	"CDS"	102155	102208	"."	"+"	"."	"PpyrOR63"	"Exon E"	"LG9"	0	24427974	""	53	"A1,A2,A3B,CD,E"	18302155	18302208	18302181.5	1318	1371	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"644"	"NW_022170878"	"91"	"R"	"total"	100837	102208	"."	"+"	"."	"PpyrOR63"	"Total length"	"LG9"	0	24427974	""	1371	"A1,A2,A3B,CD,E"	18300837	18302208	18301522.5	0	1371	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"645"	"NW_022170878"	"91"	"R"	"intron"	101054	101105	"."	"+"	"."	"PpyrOR63"	"Intron 1"	"LG9"	0	24427974	""	51	"A1,A2,A3B,CD,E"	18301054	18301105	18301079.5	217	268	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"646"	"NW_022170878"	"91"	"R"	"intron"	101246	101291	"."	"+"	"."	"PpyrOR63"	"Intron 2"	"LG9"	0	24427974	""	45	"A1,A2,A3B,CD,E"	18301246	18301291	18301268.5	409	454	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"647"	"NW_022170878"	"91"	"R"	"intron"	101787	101841	"."	"+"	"."	"PpyrOR63"	"Intron 3"	"LG9"	0	24427974	""	54	"A1,A2,A3B,CD,E"	18301787	18301841	18301814	950	1004	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"648"	"NW_022170878"	"91"	"R"	"intron"	102103	102154	"."	"+"	"."	"PpyrOR63"	"Intron 4"	"LG9"	0	24427974	""	51	"A1,A2,A3B,CD,E"	18302103	18302154	18302128.5	1266	1317	"PpyrOR63"	"Photinus pyralis"	"Ppyr"	63	""	"2B"	"yes"	"no"
"649"	"NW_022170510"	"31"	"Geneious"	"exon"	124288	124504	"."	"+"	"."	"PpyrOR64"	"Exon A1"	"LG3b"	0	28664792	""	216	"A1,A2,A3B,CD,E"	6324288	6324504	6324396	0	216	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"650"	"NW_022170510"	"31"	"Geneious"	"exon"	124553	124692	"."	"+"	"."	"PpyrOR64"	"Exon A2"	"LG3b"	0	28664792	""	139	"A1,A2,A3B,CD,E"	6324553	6324692	6324622.5	265	404	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"651"	"NW_022170510"	"31"	"Geneious"	"exon"	124741	125235	"."	"+"	"."	"PpyrOR64"	"Exon A3B"	"LG3b"	0	28664792	""	494	"A1,A2,A3B,CD,E"	6324741	6325235	6324988	453	947	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"652"	"NW_022170510"	"31"	"Geneious"	"exon"	125288	125548	"."	"+"	"."	"PpyrOR64"	"Exon CD"	"LG3b"	0	28664792	""	260	"A1,A2,A3B,CD,E"	6325288	6325548	6325418	1000	1260	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"653"	"NW_022170510"	"31"	"Geneious"	"exon"	125600	125656	"."	"+"	"."	"PpyrOR64"	"Exon E"	"LG3b"	0	28664792	""	56	"A1,A2,A3B,CD,E"	6325600	6325656	6325628	1312	1368	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"654"	"NW_022170510"	"31"	"R"	"total"	124288	125656	"."	"+"	"."	"PpyrOR64"	"Total length"	"LG3b"	0	28664792	""	1368	"A1,A2,A3B,CD,E"	6324288	6325656	6324972	0	1368	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"655"	"NW_022170510"	"31"	"R"	"intron"	124505	124552	"."	"+"	"."	"PpyrOR64"	"Intron 1"	"LG3b"	0	28664792	""	47	"A1,A2,A3B,CD,E"	6324505	6324552	6324528.5	217	264	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"656"	"NW_022170510"	"31"	"R"	"intron"	124693	124740	"."	"+"	"."	"PpyrOR64"	"Intron 2"	"LG3b"	0	28664792	""	47	"A1,A2,A3B,CD,E"	6324693	6324740	6324716.5	405	452	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"657"	"NW_022170510"	"31"	"R"	"intron"	125236	125287	"."	"+"	"."	"PpyrOR64"	"Intron 3"	"LG3b"	0	28664792	""	51	"A1,A2,A3B,CD,E"	6325236	6325287	6325261.5	948	999	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"658"	"NW_022170510"	"31"	"R"	"intron"	125549	125599	"."	"+"	"."	"PpyrOR64"	"Intron 4"	"LG3b"	0	28664792	""	50	"A1,A2,A3B,CD,E"	6325549	6325599	6325574	1261	1311	"PpyrOR64"	"Photinus pyralis"	"Ppyr"	64	""	"2B"	"yes"	"no"
"659"	"NW_022170510"	"31"	"Geneious"	"exon"	120172	120388	"."	"+"	"."	"PpyrOR65"	"Exon A1"	"LG3b"	0	28664792	""	216	"A1,A2,A3B,CD,E"	6320172	6320388	6320280	0	216	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"660"	"NW_022170510"	"31"	"Geneious"	"exon"	120444	120583	"."	"+"	"."	"PpyrOR65"	"Exon A2"	"LG3b"	0	28664792	""	139	"A1,A2,A3B,CD,E"	6320444	6320583	6320513.5	272	411	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"661"	"NW_022170510"	"31"	"Geneious"	"exon"	120634	121128	"."	"+"	"."	"PpyrOR65"	"Exon A3B"	"LG3b"	0	28664792	""	494	"A1,A2,A3B,CD,E"	6320634	6321128	6320881	462	956	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"662"	"NW_022170510"	"31"	"Geneious"	"exon"	121177	121437	"."	"+"	"."	"PpyrOR65"	"Exon CD"	"LG3b"	0	28664792	""	260	"A1,A2,A3B,CD,E"	6321177	6321437	6321307	1005	1265	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"663"	"NW_022170510"	"31"	"Geneious"	"exon"	121488	121547	"."	"+"	"."	"PpyrOR65"	"Exon E"	"LG3b"	0	28664792	""	59	"A1,A2,A3B,CD,E"	6321488	6321547	6321517.5	1316	1375	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"664"	"NW_022170510"	"31"	"R"	"total"	120172	121547	"."	"+"	"."	"PpyrOR65"	"Total length"	"LG3b"	0	28664792	""	1375	"A1,A2,A3B,CD,E"	6320172	6321547	6320859.5	0	1375	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"665"	"NW_022170510"	"31"	"R"	"intron"	120389	120443	"."	"+"	"."	"PpyrOR65"	"Intron 1"	"LG3b"	0	28664792	""	54	"A1,A2,A3B,CD,E"	6320389	6320443	6320416	217	271	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"666"	"NW_022170510"	"31"	"R"	"intron"	120584	120633	"."	"+"	"."	"PpyrOR65"	"Intron 2"	"LG3b"	0	28664792	""	49	"A1,A2,A3B,CD,E"	6320584	6320633	6320608.5	412	461	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"667"	"NW_022170510"	"31"	"R"	"intron"	121129	121176	"."	"+"	"."	"PpyrOR65"	"Intron 3"	"LG3b"	0	28664792	""	47	"A1,A2,A3B,CD,E"	6321129	6321176	6321152.5	957	1004	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"668"	"NW_022170510"	"31"	"R"	"intron"	121438	121487	"."	"+"	"."	"PpyrOR65"	"Intron 4"	"LG3b"	0	28664792	""	49	"A1,A2,A3B,CD,E"	6321438	6321487	6321462.5	1266	1315	"PpyrOR65"	"Photinus pyralis"	"Ppyr"	65	""	"2B"	"yes"	"no"
"669"	"NW_022170403"	"195"	"Geneious"	"exon"	107938	108154	"."	"+"	"."	"PpyrOR66"	"Exon A1"	"LG2"	0	53657282	""	216	"A1,A2,A3B,CD,E"	39107938	39108154	39108046	0	216	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"670"	"NW_022170403"	"195"	"Geneious"	"exon"	108204	108343	"."	"+"	"."	"PpyrOR66"	"Exon A2"	"LG2"	0	53657282	""	139	"A1,A2,A3B,CD,E"	39108204	39108343	39108273.5	266	405	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"671"	"NW_022170403"	"195"	"Geneious"	"exon"	108392	108883	"."	"+"	"."	"PpyrOR66"	"Exon A3B"	"LG2"	0	53657282	""	491	"A1,A2,A3B,CD,E"	39108392	39108883	39108637.5	454	945	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"672"	"NW_022170403"	"195"	"Geneious"	"exon"	108938	109198	"."	"+"	"."	"PpyrOR66"	"Exon CD"	"LG2"	0	53657282	""	260	"A1,A2,A3B,CD,E"	39108938	39109198	39109068	1000	1260	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"673"	"NW_022170403"	"195"	"Geneious"	"exon"	109252	109308	"."	"+"	"."	"PpyrOR66"	"Exon E"	"LG2"	0	53657282	""	56	"A1,A2,A3B,CD,E"	39109252	39109308	39109280	1314	1370	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"674"	"NW_022170403"	"195"	"R"	"total"	107938	109308	"."	"+"	"."	"PpyrOR66"	"Total length"	"LG2"	0	53657282	""	1370	"A1,A2,A3B,CD,E"	39107938	39109308	39108623	0	1370	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"675"	"NW_022170403"	"195"	"R"	"intron"	108155	108203	"."	"+"	"."	"PpyrOR66"	"Intron 1"	"LG2"	0	53657282	""	48	"A1,A2,A3B,CD,E"	39108155	39108203	39108179	217	265	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"676"	"NW_022170403"	"195"	"R"	"intron"	108344	108391	"."	"+"	"."	"PpyrOR66"	"Intron 2"	"LG2"	0	53657282	""	47	"A1,A2,A3B,CD,E"	39108344	39108391	39108367.5	406	453	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"677"	"NW_022170403"	"195"	"R"	"intron"	108884	108937	"."	"+"	"."	"PpyrOR66"	"Intron 3"	"LG2"	0	53657282	""	53	"A1,A2,A3B,CD,E"	39108884	39108937	39108910.5	946	999	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"678"	"NW_022170403"	"195"	"R"	"intron"	109199	109251	"."	"+"	"."	"PpyrOR66"	"Intron 4"	"LG2"	0	53657282	""	52	"A1,A2,A3B,CD,E"	39109199	39109251	39109225	1261	1313	"PpyrOR66"	"Photinus pyralis"	"Ppyr"	66	""	"2B"	"yes"	"no"
"679"	"NW_022170509"	"79"	"Geneious"	"exon"	166052	166262	"."	"+"	"."	"PpyrOR67"	"Exon A1"	"LG3a (X)"	0	22220000	""	210	"A1,A2,A3B,CD,E"	15966052	15966262	15966157	0	210	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"680"	"NW_022170509"	"79"	"Geneious"	"exon"	166310	166449	"."	"+"	"."	"PpyrOR67"	"Exon A2"	"LG3a (X)"	0	22220000	""	139	"A1,A2,A3B,CD,E"	15966310	15966449	15966379.5	258	397	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"681"	"NW_022170509"	"79"	"Geneious"	"exon"	166492	166992	"."	"+"	"."	"PpyrOR67"	"Exon A3B"	"LG3a (X)"	0	22220000	""	500	"A1,A2,A3B,CD,E"	15966492	15966992	15966742	440	940	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"682"	"NW_022170509"	"79"	"Geneious"	"exon"	167040	167300	"."	"+"	"."	"PpyrOR67"	"Exon CD"	"LG3a (X)"	0	22220000	""	260	"A1,A2,A3B,CD,E"	15967040	15967300	15967170	988	1248	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"683"	"NW_022170509"	"79"	"Geneious"	"exon"	167356	167412	"."	"+"	"."	"PpyrOR67"	"Exon E"	"LG3a (X)"	0	22220000	""	56	"A1,A2,A3B,CD,E"	15967356	15967412	15967384	1304	1360	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"684"	"NW_022170509"	"79"	"R"	"total"	166052	167412	"."	"+"	"."	"PpyrOR67"	"Total length"	"LG3a (X)"	0	22220000	""	1360	"A1,A2,A3B,CD,E"	15966052	15967412	15966732	0	1360	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"685"	"NW_022170509"	"79"	"R"	"intron"	166263	166309	"."	"+"	"."	"PpyrOR67"	"Intron 1"	"LG3a (X)"	0	22220000	""	46	"A1,A2,A3B,CD,E"	15966263	15966309	15966286	211	257	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"686"	"NW_022170509"	"79"	"R"	"intron"	166450	166491	"."	"+"	"."	"PpyrOR67"	"Intron 2"	"LG3a (X)"	0	22220000	""	41	"A1,A2,A3B,CD,E"	15966450	15966491	15966470.5	398	439	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"687"	"NW_022170509"	"79"	"R"	"intron"	166993	167039	"."	"+"	"."	"PpyrOR67"	"Intron 3"	"LG3a (X)"	0	22220000	""	46	"A1,A2,A3B,CD,E"	15966993	15967039	15967016	941	987	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"688"	"NW_022170509"	"79"	"R"	"intron"	167301	167355	"."	"+"	"."	"PpyrOR67"	"Intron 4"	"LG3a (X)"	0	22220000	""	54	"A1,A2,A3B,CD,E"	15967301	15967355	15967328	1249	1303	"PpyrOR67"	"Photinus pyralis"	"Ppyr"	67	""	"2B"	"yes"	"no"
"689"	"NW_022170403"	"265"	"Geneious"	"exon"	25941	26172	"."	"+"	"."	"PpyrOR68"	"Exon A1"	"LG2"	0	53657282	""	231	"A1,A2,A3B,CD,E"	53025941	53026172	53026056.5	0	231	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"690"	"NW_022170403"	"265"	"Geneious"	"exon"	26224	26363	"."	"+"	"."	"PpyrOR68"	"Exon A2"	"LG2"	0	53657282	""	139	"A1,A2,A3B,CD,E"	53026224	53026363	53026293.5	283	422	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"691"	"NW_022170403"	"265"	"Geneious"	"exon"	26414	26878	"."	"+"	"."	"PpyrOR68"	"Exon A3B"	"LG2"	0	53657282	""	464	"A1,A2,A3B,CD,E"	53026414	53026878	53026646	473	937	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"692"	"NW_022170403"	"265"	"Geneious"	"exon"	26927	27187	"."	"+"	"."	"PpyrOR68"	"Exon CD"	"LG2"	0	53657282	""	260	"A1,A2,A3B,CD,E"	53026927	53027187	53027057	986	1246	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"693"	"NW_022170403"	"265"	"Geneious"	"exon"	27234	27290	"."	"+"	"."	"PpyrOR68"	"Exon E"	"LG2"	0	53657282	""	56	"A1,A2,A3B,CD,E"	53027234	53027290	53027262	1293	1349	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"694"	"NW_022170403"	"265"	"R"	"total"	25941	27290	"."	"+"	"."	"PpyrOR68"	"Total length"	"LG2"	0	53657282	""	1349	"A1,A2,A3B,CD,E"	53025941	53027290	53026615.5	0	1349	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"695"	"NW_022170403"	"265"	"R"	"intron"	26173	26223	"."	"+"	"."	"PpyrOR68"	"Intron 1"	"LG2"	0	53657282	""	50	"A1,A2,A3B,CD,E"	53026173	53026223	53026198	232	282	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"696"	"NW_022170403"	"265"	"R"	"intron"	26364	26413	"."	"+"	"."	"PpyrOR68"	"Intron 2"	"LG2"	0	53657282	""	49	"A1,A2,A3B,CD,E"	53026364	53026413	53026388.5	423	472	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"697"	"NW_022170403"	"265"	"R"	"intron"	26879	26926	"."	"+"	"."	"PpyrOR68"	"Intron 3"	"LG2"	0	53657282	""	47	"A1,A2,A3B,CD,E"	53026879	53026926	53026902.5	938	985	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"698"	"NW_022170403"	"265"	"R"	"intron"	27188	27233	"."	"+"	"."	"PpyrOR68"	"Intron 4"	"LG2"	0	53657282	""	45	"A1,A2,A3B,CD,E"	53027188	53027233	53027210.5	1247	1292	"PpyrOR68"	"Photinus pyralis"	"Ppyr"	68	""	"2B"	"yes"	"no"
"699"	"NW_022170403"	"265"	"Geneious"	"exon"	20580	20796	"."	"+"	"."	"PpyrOR69"	"Exon A1"	"LG2"	0	53657282	""	216	"A1,A2,A3B,CD,E"	53020580	53020796	53020688	0	216	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"700"	"NW_022170403"	"265"	"Geneious"	"exon"	20848	20987	"."	"+"	"."	"PpyrOR69"	"Exon A2"	"LG2"	0	53657282	""	139	"A1,A2,A3B,CD,E"	53020848	53020987	53020917.5	268	407	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"701"	"NW_022170403"	"265"	"Geneious"	"exon"	21038	21502	"."	"+"	"."	"PpyrOR69"	"Exon A3B"	"LG2"	0	53657282	""	464	"A1,A2,A3B,CD,E"	53021038	53021502	53021270	458	922	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"702"	"NW_022170403"	"265"	"Geneious"	"exon"	21552	21815	"."	"+"	"."	"PpyrOR69"	"Exon CD"	"LG2"	0	53657282	""	263	"A1,A2,A3B,CD,E"	53021552	53021815	53021683.5	972	1235	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"703"	"NW_022170403"	"265"	"Geneious"	"exon"	21865	21921	"."	"+"	"."	"PpyrOR69"	"Exon E"	"LG2"	0	53657282	""	56	"A1,A2,A3B,CD,E"	53021865	53021921	53021893	1285	1341	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"704"	"NW_022170403"	"265"	"R"	"total"	20580	21921	"."	"+"	"."	"PpyrOR69"	"Total length"	"LG2"	0	53657282	""	1341	"A1,A2,A3B,CD,E"	53020580	53021921	53021250.5	0	1341	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"705"	"NW_022170403"	"265"	"R"	"intron"	20797	20847	"."	"+"	"."	"PpyrOR69"	"Intron 1"	"LG2"	0	53657282	""	50	"A1,A2,A3B,CD,E"	53020797	53020847	53020822	217	267	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"706"	"NW_022170403"	"265"	"R"	"intron"	20988	21037	"."	"+"	"."	"PpyrOR69"	"Intron 2"	"LG2"	0	53657282	""	49	"A1,A2,A3B,CD,E"	53020988	53021037	53021012.5	408	457	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"707"	"NW_022170403"	"265"	"R"	"intron"	21503	21551	"."	"+"	"."	"PpyrOR69"	"Intron 3"	"LG2"	0	53657282	""	48	"A1,A2,A3B,CD,E"	53021503	53021551	53021527	923	971	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"708"	"NW_022170403"	"265"	"R"	"intron"	21816	21864	"."	"+"	"."	"PpyrOR69"	"Intron 4"	"LG2"	0	53657282	""	48	"A1,A2,A3B,CD,E"	53021816	53021864	53021840	1236	1284	"PpyrOR69"	"Photinus pyralis"	"Ppyr"	69	""	"2B"	"yes"	"no"
"709"	"NW_022170249"	"196"	"Geneious"	"CDS"	161709	162466	"."	"+"	"."	"PpyrOR7"	"Exon A"	"LG1"	0	70905644	""	757	"A,B,C,D,E"	39361709	39362466	39362087.5	0	757	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"710"	"NW_022170249"	"196"	"Geneious"	"CDS"	162515	162614	"."	"+"	"."	"PpyrOR7"	"Exon B"	"LG1"	0	70905644	""	99	"A,B,C,D,E"	39362515	39362614	39362564.5	806	905	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"711"	"NW_022170249"	"196"	"Geneious"	"CDS"	166808	166912	"."	"+"	"."	"PpyrOR7"	"Exon C"	"LG1"	0	70905644	""	104	"A,B,C,D,E"	39366808	39366912	39366860	5099	5203	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"712"	"NW_022170249"	"196"	"Geneious"	"CDS"	166963	167118	"."	"+"	"."	"PpyrOR7"	"Exon D"	"LG1"	0	70905644	""	155	"A,B,C,D,E"	39366963	39367118	39367040.5	5254	5409	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"713"	"NW_022170249"	"196"	"Geneious"	"CDS"	167191	167247	"."	"+"	"."	"PpyrOR7"	"Exon E"	"LG1"	0	70905644	""	56	"A,B,C,D,E"	39367191	39367247	39367219	5482	5538	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"714"	"NW_022170249"	"196"	"R"	"total"	161709	167247	"."	"+"	"."	"PpyrOR7"	"Total length"	"LG1"	0	70905644	""	5538	"A,B,C,D,E"	39361709	39367247	39364478	0	5538	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"715"	"NW_022170249"	"196"	"R"	"intron"	162467	162514	"."	"+"	"."	"PpyrOR7"	"Intron 1"	"LG1"	0	70905644	""	47	"A,B,C,D,E"	39362467	39362514	39362490.5	758	805	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"716"	"NW_022170249"	"196"	"R"	"intron"	162615	166807	"."	"+"	"."	"PpyrOR7"	"Intron 2"	"LG1"	0	70905644	""	4192	"A,B,C,D,E"	39362615	39366807	39364711	906	5098	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"717"	"NW_022170249"	"196"	"R"	"intron"	166913	166962	"."	"+"	"."	"PpyrOR7"	"Intron 3"	"LG1"	0	70905644	""	49	"A,B,C,D,E"	39366913	39366962	39366937.5	5204	5253	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"718"	"NW_022170249"	"196"	"R"	"intron"	167119	167190	"."	"+"	"."	"PpyrOR7"	"Intron 4"	"LG1"	0	70905644	""	71	"A,B,C,D,E"	39367119	39367190	39367154.5	5410	5481	"PpyrOR7"	"Photinus pyralis"	"Ppyr"	7	""	"2A"	"yes"	"no"
"719"	"NW_022170511"	"248"	"Geneious"	"exon"	165436	165652	"."	"+"	"."	"PpyrOR70"	"Exon A1"	"LG4"	0	50607672	""	216	"A1,A2,A3B,CD,E"	49765436	49765652	49765544	0	216	"PpyrOR70"	"Photinus pyralis"	"Ppyr"	70	""	"2B"	"yes"	"no"
"720"	"NW_022170511"	"248"	"Geneious"	"exon"	165706	165845	"."	"+"	"."	"PpyrOR70"	"Exon A2"	"LG4"	0	50607672	""	139	"A1,A2,A3B,CD,E"	49765706	49765845	49765775.5	270	409	"PpyrOR70"	"Photinus pyralis"	"Ppyr"	70	""	"2B"	"yes"	"no"
"721"	"NW_022170511"	"248"	"Geneious"	"exon"	165894	166385	"."	"+"	"."	"PpyrOR70"	"Exon A3B"	"LG4"	0	50607672	""	491	"A1,A2,A3B,CD,E"	49765894	49766385	49766139.5	458	949	"PpyrOR70"	"Photinus pyralis"	"Ppyr"	70	""	"2B"	"yes"	"no"
"722"	"NW_022170511"	"248"	"Geneious"	"exon"	166435	166695	"."	"+"	"."	"PpyrOR70"	"Exon CD"	"LG4"	0	50607672	""	260	"A1,A2,A3B,CD,E"	49766435	49766695	49766565	999	1259	"PpyrOR70"	"Photinus pyralis"	"Ppyr"	70	""	"2B"	"yes"	"no"
"723"	"NW_022170511"	"248"	"Geneious"	"exon"	166743	166805	"."	"+"	"."	"PpyrOR70"	"Exon E"	"LG4"	0	50607672	""	62	"A1,A2,A3B,CD,E"	49766743	49766805	49766774	1307	1369	"PpyrOR70"	"Photinus pyralis"	"Ppyr"	70	""	"2B"	"yes"	"no"
